object_id,utility_id,company_name,utility_type,electric_type,service_class,shape_area,shape_length
925,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,182582613.78188533,77232.51339079205
926,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",123227999.2922223,62533.679989520526
927,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",68592914.92962253,33542.48944033559
928,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",88930197.42939857,42674.01626303433
929,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",16148275.763310542,21763.455626540883
930,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1305218440.9916732,473367.4751456185
931,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",13502264.043119693,19225.33973961522
932,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",100750240.2359221,68593.52098502425
933,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",522580611.31438106,111508.3956136564
934,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",7124318780.684466,921534.4604245921
935,800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",75855778.62556297,69358.45824246433
936,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",49716062.77628673,31858.24572401315
937,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",28315211.430637535,30120.35150877079
938,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",853212149.9762051,177879.4345068873
939,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",43221795.86800498,28899.606281254768
940,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",372322555.472487,133934.50958769544
941,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",6273.528140130428,323.65405238119246
942,0.0,Henderson Municipal Power & Light,0,Municipal,Municipal,534672916.34826547,157370.24181052155
943,1001200.0,"Duke Energy Kentucky, Inc.",100,Investor Owned,"Investor Owned Duke Energy Kentucky, Inc.",8174053979.399236,1872535.993978153
944,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,86372681.61698152,50410.82850193463
945,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,32760908790.779606,4926983.504412073
946,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,6885156974.750421,891204.8437203986
947,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,138108928.3458998,85180.09850909606
948,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",22203516510.59353,1877683.2091468219
949,2700.0,Nolin R.E.C.C.,200,RECC,RECC Nolin R.E.C.C.,2923180.667014279,10183.69281071995
950,2700.0,Nolin R.E.C.C.,200,RECC,RECC Nolin R.E.C.C.,166480.27026334728,1614.8450600375727
951,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,788883555.2695733,326678.738036398
952,2700.0,Nolin R.E.C.C.,200,RECC,RECC Nolin R.E.C.C.,20824616990.56252,2229832.955976633
953,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,577195116.9835232,363069.24047153024
954,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,60237310757.54275,2425692.5511264578
955,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,362455179.1363205,113198.69923781743
956,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",9899957581.155008,1289142.939925546
957,500.0,Louisville Gas and Electric Company,100,Investor Owned,Investor Owned Louisville Gas and Electric Company,20489609883.599846,1458059.04613289
958,0.0,Fulton Electric & Gas Systems,0,Municipal,Municipal,201953632.96367735,86621.18121181642
959,0.0,Hickman Electric & Gas Systems,0,Municipal,Municipal,77181462.65975505,134437.8752453397
960,0.0,Hickman Electric & Gas Systems,0,Municipal,Municipal,1210934.4274975471,5395.96428995906
961,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,9104593.21575116,12148.40823652682
962,0.0,Hickman Electric & Gas Systems,0,Municipal,Municipal,65250826.78784799,54911.51846102676
963,0.0,Gibson Electric Membership Corp.,0,TVA,TVA Gibson Electric Membership Corp.,747596932.6011974,100025.85690622649
964,0.0,Murray Electric and Natural Gas Syst,0,Municipal,Municipal,204105689.89879093,83573.83262045427
965,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,76546.7716170377,1063.2511661537924
966,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,814130.5072920219,3368.255036106476
967,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,16589983.151886048,22419.202594098933
968,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,118521001.62781414,62379.91361505546
969,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,70443.6545145116,1018.5317461015778
970,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,18456267.20489875,19652.24724633241
971,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,42748.51467007395,940.5500598595432
972,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,304195.8201824725,2227.7649449467276
973,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,160911.78462814292,1564.1732940411364
974,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,112403880.08474153,106725.69713697681
975,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,499296.1631753134,2697.9346238473563
976,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,6785661.250986192,17347.814201148012
977,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,383950.4863899756,2670.9043844142866
978,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,962148.1727514148,3803.213140349943
979,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,201660649.73487157,83325.83558995785
980,0.0,Jellico Electric & Water System,0,Municipal,Municipal,2366095463.6299825,218009.95324428153
981,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,523885.3702593789,3479.5494006894733
982,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1521147.5343709223,6998.096100055105
983,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,28842901.11149426,46696.07663769543
984,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,208765.00415205062,1775.260757994395
985,0.0,Franklin Electric Plant Board,0,Municipal,Municipal,245221971.01942444,99511.02683727752
986,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,505147172.4772094,110802.24925708635
987,0.0,Mayfield Electric & Water Systems,0,Municipal,Municipal,265112522.78349593,90675.71143144944
988,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,318716658.7909452,150284.8587003768
989,0.0,Russellville Electric Plant Board,0,Municipal,Municipal,311230242.19115233,76857.06476830061
990,0.0,Benton Electric & Gas Systems,0,Municipal,Municipal,86157305.80239797,90280.95453760629
991,0.0,Hopkinsville Electric System,0,Municipal,Municipal,375168732.0018352,138377.16711176583
992,0.0,Barbourville,0,Municipal,Municipal,354787325.64964664,155609.11217576955
993,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2113448.3090123055,6227.244409024749
994,0.0,Bardwell City Utilities,0,Municipal,Municipal,18344308.266208023,19144.65088224085
995,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,418555.1639057755,2529.247684709085
996,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,6582793.9144413415,13647.853609265361
997,0.0,Corbin,0,Municipal,Municipal,130656911.46663159,70466.17410061712
998,0.0,Gibson Electric Membership Corp.,0,TVA,TVA Gibson Electric Membership Corp.,13540110461.655909,1135328.8034243847
999,0.0,Tri-County REMC,0,TVA,TVA Tri-County REMC,31719379331.899715,1356237.5086117445
1000,0.0,Benham City Utilities,0,Municipal,Municipal,45716803.50776757,23968.9148845555
